snapshot_id,agent_id,version,tool_name,parameter_name,required,parameter_type,description
openclaw/2026.3.22,openclaw,2026.3.22,message,endTime,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,desc,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,location,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,durationMin,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,until,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,reason,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,deleteDays,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,gatewayUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,gatewayToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,name,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,type,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,parentId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,topic,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,position,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,nsfw,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,rateLimitPerUser,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,categoryId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,clearParent,false,boolean,Clear the parent/category when supported by the provider.
openclaw/2026.3.22,openclaw,2026.3.22,message,activityType,false,string,"Activity type: playing, streaming, listening, watching, competing, custom."
openclaw/2026.3.22,openclaw,2026.3.22,message,activityName,false,string,Activity name shown in sidebar (e.g. 'with fire'). Ignored for custom type.
openclaw/2026.3.22,openclaw,2026.3.22,message,activityUrl,false,string,Streaming URL (Twitch or YouTube). Only used with streaming type; may not render for bots.
openclaw/2026.3.22,openclaw,2026.3.22,message,activityState,false,string,State text. For custom type this is the status text; for others it shows in the flyout.
openclaw/2026.3.22,openclaw,2026.3.22,message,status,false,string,"Bot status: online, dnd, idle, invisible."
openclaw/2026.3.22,openclaw,2026.3.22,nodes,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,gatewayUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,gatewayToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,node,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,requestId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,title,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,body,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,sound,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,priority,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,delivery,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,facing,false,string,camera_snap: front/back/both; camera_clip: front/back only.
openclaw/2026.3.22,openclaw,2026.3.22,nodes,maxWidth,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,quality,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,delayMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,deviceId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,limit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,duration,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,durationMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,includeAudio,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,fps,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,screenIndex,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,outPath,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,maxAgeMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,locationTimeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,desiredAccuracy,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,notificationAction,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,notificationKey,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,notificationReplyText,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,command,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,cwd,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,env,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,commandTimeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,invokeTimeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,needsScreenRecording,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,invokeCommand,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,nodes,invokeParamsJson,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,pdf,prompt,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,pdf,pdf,false,string,Single PDF path or URL.
openclaw/2026.3.22,openclaw,2026.3.22,pdf,pdfs,false,array,Multiple PDF paths or URLs (up to 10).
openclaw/2026.3.22,openclaw,2026.3.22,pdf,pages,false,string,"Page range to process, e.g. ""1-5"", ""1,3,5-7"". Defaults to all pages."
openclaw/2026.3.22,openclaw,2026.3.22,pdf,model,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,pdf,maxBytesMb,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,process,action,true,string,Process action
openclaw/2026.3.22,openclaw,2026.3.22,process,sessionId,false,string,Session id for actions other than list
openclaw/2026.3.22,openclaw,2026.3.22,process,data,false,string,Data to write for write
openclaw/2026.3.22,openclaw,2026.3.22,process,keys,false,array,Key tokens to send for send-keys
openclaw/2026.3.22,openclaw,2026.3.22,process,hex,false,array,Hex bytes to send for send-keys
openclaw/2026.3.22,openclaw,2026.3.22,process,literal,false,string,Literal string for send-keys
openclaw/2026.3.22,openclaw,2026.3.22,process,text,false,string,Text to paste for paste
openclaw/2026.3.22,openclaw,2026.3.22,process,bracketed,false,boolean,Wrap paste in bracketed mode
openclaw/2026.3.22,openclaw,2026.3.22,process,eof,false,boolean,Close stdin after write
openclaw/2026.3.22,openclaw,2026.3.22,process,offset,false,number,Log offset
openclaw/2026.3.22,openclaw,2026.3.22,process,limit,false,number,Log length
openclaw/2026.3.22,openclaw,2026.3.22,process,timeout,false,number,For poll: wait up to this many milliseconds before returning
openclaw/2026.3.22,openclaw,2026.3.22,read,path,false,string,Path to the file to read (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,read,offset,false,number,Line number to start reading from (1-indexed)
openclaw/2026.3.22,openclaw,2026.3.22,read,limit,false,number,Maximum number of lines to read
openclaw/2026.3.22,openclaw,2026.3.22,read,file_path,false,string,Path to the file to read (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,session_status,sessionKey,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,session_status,model,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_history,sessionKey,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_history,limit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_history,includeTools,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_list,kinds,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_list,limit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_list,activeMinutes,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_list,messageLimit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_send,sessionKey,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_send,label,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_send,agentId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_send,message,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_send,timeoutSeconds,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,task,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,label,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,runtime,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,agentId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,resumeSessionId,false,string,"Resume an existing agent session by its ID (e.g. a Codex session UUID from ~/.codex/sessions/). Requires runtime=""acp"". The agent replays conversation history via session/load instead of starting fresh."
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,model,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,thinking,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,cwd,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,runTimeoutSeconds,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,timeoutSeconds,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,thread,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,mode,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,cleanup,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,sandbox,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,streamTo,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,attachments,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_spawn,attachAs,false,object,None
openclaw/2026.3.22,openclaw,2026.3.22,sessions_yield,message,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,subagents,action,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,subagents,target,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,subagents,message,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,subagents,recentMinutes,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,tts,text,true,string,Text to convert to speech.
openclaw/2026.3.22,openclaw,2026.3.22,tts,channel,false,string,Optional channel id to pick output format (e.g. telegram).
openclaw/2026.3.22,openclaw,2026.3.22,web_fetch,url,true,string,HTTP or HTTPS URL to fetch.
openclaw/2026.3.22,openclaw,2026.3.22,web_fetch,extractMode,false,string,"Extraction mode (""markdown"" or ""text"")."
openclaw/2026.3.22,openclaw,2026.3.22,web_fetch,maxChars,false,number,Maximum characters to return (truncates when exceeded).
openclaw/2026.3.22,openclaw,2026.3.22,web_search,query,true,string,Search query string.
openclaw/2026.3.22,openclaw,2026.3.22,web_search,count,false,number,Number of results to return (1-10).
openclaw/2026.3.22,openclaw,2026.3.22,web_search,region,false,string,"Optional DuckDuckGo region code such as us-en, uk-en, or de-de."
openclaw/2026.3.22,openclaw,2026.3.22,web_search,safeSearch,false,string,"SafeSearch level: strict, moderate, or off."
openclaw/2026.3.22,openclaw,2026.3.22,write,path,false,string,Path to the file to write (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,write,content,true,string,Content to write to the file
openclaw/2026.3.22,openclaw,2026.3.22,write,file_path,false,string,Path to the file to write (relative or absolute)
openclaw/2026.3.23,openclaw,2026.3.23,browser,action,true,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,target,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,node,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,profile,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,targetUrl,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,url,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,targetId,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,limit,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,maxChars,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,mode,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,snapshotFormat,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,refs,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,interactive,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,compact,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,depth,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,selector,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,frame,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,labels,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,fullPage,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,ref,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,element,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,type,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,level,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,paths,false,array,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,inputRef,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,timeoutMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,accept,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,promptText,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,kind,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,doubleClick,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,button,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,modifiers,false,array,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,text,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,submit,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,slowly,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,key,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,delayMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,startRef,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,endRef,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,values,false,array,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,fields,false,array,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,width,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,height,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,timeMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,textGone,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,loadState,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,fn,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,browser,request,false,object,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,action,true,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,gatewayUrl,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,gatewayToken,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,timeoutMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,node,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,target,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,x,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,y,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,width,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,height,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,url,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,javaScript,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,outputFormat,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,maxWidth,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,quality,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,delayMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,jsonl,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,canvas,jsonlPath,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,action,true,string,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,gatewayUrl,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,gatewayToken,false,string,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,timeoutMs,false,number,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,includeDisabled,false,boolean,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,job,false,object,None
openclaw/2026.3.23,openclaw,2026.3.23,cron,jobId,false,string,None
